pair_id,jd_text,cv_text,"label (1=relevant, 0=not_relevant)",Q2_dealbreaker (Yes/No/Uncertain),annotator_id
499,"TITLE: Chuyên viên thiết kế | REQ: YÊU CẦU CÔNG VIỆC - Thành thạo Adobe Illustrator, Photoshop, CorelDRAW (biết dựng 3D là lợi thế) - Có trên 1 năm kinh nghiệm Giờ làm việc: Sáng từ 7h30-11h30, chiều từ 13h-17h30 | DESC: MÔ TẢ CÔNG VIỆC: - Nghiên cứu sản phẩm, hàng hóa, thương hiệu, lắng nghe yêu cầu khách hàng để tìm ra ý tưởng thiết kế. - Chuẩn bị nhiều phương án thiết kế khác nhau và gửi phác thảo, đề xuất. - Tư vấn, thuyết phục về phương án thiết kế. - Sáng tạo ra những quảng cáo bắt mắt bằng hình ảnh và thông điệp ngắn gọn. - Đảm bảo thiết kế dựa trên nhu cầu và khả năng thực tế, xây dựng bố cục phù hợp với yêu cầu về kích thước, chất liệu, vị trí của quảng cáo. - Điều chỉnh theo yêu cầu của khách hàng hoặc các bên liên quan.","DESIRED JOB: Nhân viên văn phòng - Nhân viên kinh doanh | SKILLS: - Chăm chỉ, nhanh nhẹn, nhiệt tình, trách nhiệm - Kỹ năng giao tiếp tốt (điện thoại, email…) - Dễ dàng hòa nhập với môi trường làm việc mới - Biết quan sát, sắp xếp, quản lý tốt - Khả năng tư duy sáng tạo. - Làm việc độc lập và làm việc nhóm - Xử lý tình huống nhanh - Kỹ năng thao tác bàn phím tốt - Kỹ năng lãnh đạo tốt | EXP: Chưa có kinh nghiệm",,,
1056,"TITLE: Video Editor (12 -15 Triệu) | REQ: - Có từ 1 năm kinh nghiệm ở vị trí tương đương- Có kinh nghiệm làm Video Motion Graphic- Thành thạo các phần mềm edit video như After Effect, Premiere,…- Sử dụng cơ bản các phần mềm thiết kế đồ họa như Photoshop, Illustrator,…- Yêu thích việc tìm tòi thấu hiểu hành vi, nhu cầu của người dùng là một lợi thế lớn- Có khiếu thẩm mỹ khá, khả năng cảm thụ âm thanh và hình ảnh tốt, tư duy thiết kế và khả năng sáng tạo- Có đam mê, yêu thích học hỏi kiến thức mới, tìm tòi các cách làm mới để phát triển bản thân và công việc | DESC: - Sản xuất Video quảng cáo theo kịch bản cho sản phẩm Mobile Apps- Phối hợp với team Marketing để theo dõi và tối ưu hiệu quả Video quảng cáo - Tham gia lên ý tưởng, xây dựng kế hoạch sản xuất Video theo chiến lược Marketing tổng thể- Tham gia đào tạo, chia sẻ chuyên môn để phát triển kỹ năng sản xuất Video của team","DESIRED JOB: Nhân viên pháp chế | SKILLS: Biết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sốngTinh thần trách nhiệm trong công việcChịu được áp lực trong công việcHòa đồng, vui vẻ với đồng nghiệp | EXP: Dưới 1 năm",,,
3045,"TITLE: NHÂN VIÊN BÁN HÀNG | REQ: - Có khả năng đàm phán với khách hàng đạt hiệu quả cao - Ưu tiên có kinh nghiệm phát triển đại lý và quản lý kênh phân phối - Đam mê kinh doanh, năng động, sáng tạo, độc lập, chủ động trong công việc, hoàn thành tốt nhiệm vụ được giao. - Ưu tiên ứng viên đã có kinh nghiệm làm trong ngành sơn nước, sơn tường, vật liệu xây dựng và các ngành liên quan khác. | DESC: Tìm kiếm và mời hợp tác đại lý kinh doanh ngành sơn nước quét tường trong phạm vi mà mình làm việc - Triển khai các chương trình khuyến mãi đến các đại lý - Nghiên cứu và khai thác thị trường khu vực, tham mưu cho ban lãnh đạo công ty về cách thức phát triển thị trường khu vực. - Thu thập thông tin đối thủ cạnh tranh, các chính sách của các đối thủ cạnh tranh - Báo cáo cấp trên (BGĐ khi có yêu cầu) theo tuần, tháng, quý, năm. - Các công việc cụ thể sẽ được trao đổi khi phỏng vấn.Tìm kiếm và mời hợp tác đại lý kinh doanh ngành sơn nước quét tường trong phạm vi mà mình làm việc - Triển khai các chương trình khuyến mãi đến các đại lý - Nghiên cứu và khai thác thị trường khu vực, tham mưu cho ban lãnh đạo công ty về cách thức phát triển thị trường khu vực. - Thu thập thông tin đối thủ cạnh tranh, các chính sách của các đối thủ cạnh tranh - Báo cáo cấp trên (BGĐ khi có yêu cầu) theo tuần, tháng, quý, năm. - Các công việc cụ thể sẽ được trao đổi khi phỏng vấn.","DESIRED JOB: Nhân viên Lái xe hạng C | SKILLS: - Có khả năng tiếp thu kiến thức lái xe tốt. - Có thể giao tiếp với người nước ngoài bằng tiếng anh lưu loát. - Có thể xử lý các tình huống trên đường chuyên nghiệp. - Tạo ra được những hiệu ứng tích cực cho các tài xế trong đội xe. - Biết sử dụng máy tính và các phần mềm hỗ trợ trong quá trình lái xe. - Có trách nhiệm cao với công việc, nhiệm vụ được giao. | EXP: 1-3 năm",,,
5368,"TITLE: Chuyên Viên Tư Vấn Bảo Hiểm Nhân Thọ Toàn Thời Gian - Kênh Pruventure [Hà Nội] | REQ: - Tuổi từ 24 - 39- Tốt nghiệp Cao Đẳng, Đại Học- Từng là nhân viên kinh doanh/ tư vấn viên với ít nhất từ 1 năm kinh nghiệm trong các ngành: Bảo Hiểm, Tài Chính Ngân Hàng, Bất Động Sản, Du Lịch,...- Định hướng phát triển lâu dài đối với lĩnh vực Bảo hiểm nhân thọ- Kỹ năng giao tiếp, tư vấn thuyết phục khách hàng tốt- Ngoại hình ưa nhìn, tác phong chuyên nghiệp, năng động, nhiệt huyết và tinh thần ham học hỏi, cầu tiến trong sự nghiệp | DESC: PRUVenture là một dự án được phát triển bởi tập đoàn đa quốc gia Prudential. Tại đây, chúng tôi đã đào tạo một lực lượng PRUPlanner - Chuyên viên hoạch định tài chính tại Pruventure. Dành cho những ứng viên có tham vọng trở thành chủ doanh nghiệp thành đạt hoặc chuyên viên Hoạch Định Tài chính Cấp Cao trong ngành Bảo Hiểm Nhân Thọ đầy tiềm năng tại Việt Nam, mong muốn phát triển thương hiệu bản thân và làm chủ tài chính của mình.1. Tham gia các hoạt động kinh doanh/đào tạo- Tư vấn và thiết kế giải pháp tài chính/ bảo hiểm- Thiết lập kế hoạch kinh doanh đảm bảo hoàn thành chỉ tiêu hàng tháng, hàng quý dưới sự hỗ trợ từ Quản lý kinh doanh và đồng nghiệp- Tham gia các hoạt động Training, Coaching, Teamwork2. Chăm sóc khách hàng- Đảm bảo chất lượng dịch vụ, xây dựng mối quan hệ bền chặt, tốt đẹp với khách hàng- Xử lý khách hàng khiếu nại và yêu cầu với hướng dẫn của công ty để đảm bảo sự hài lòng của khách hàng","DESIRED JOB: Nhân viên Lái xe hạng C | SKILLS: - Muốn phấn đấu trở thành nhân viên lái xe ưu tú xuất sắc để nhận thưởng theo quy định của công ty - Muốn được nâng cao kiến thức, hoàn thiện bản thân khi tham gia làm việc ở môi trường chuyên nghiệp như công ty mình - Mong muốn sẽ tạo ra giá trị cốt lõi cho toàn công ty - Muốn được cống hiến hết mình bởi vì đây là niềm đam mê của tôi - Tôi mong muốn được gắn bó lâu dài với công ty để xây dựng sự nghiệp của bản thân một cách bền vững nhất | EXP: 1-3 năm",,,
2991,"TITLE: Nhân viên giao nhận chăm sóc khach hàng | REQ: - Trình độ: cấp 2 trở lên - Không cần kinh nghiệm, ưu tiên sinh viên mới tốt nghiệp, công ty sẽ đào tạo miễn phí - Sử dụng Vi tính văn phòng là lợi thế - Có xe, điện thoại - Sức khỏe tốt, chăm chỉ, không ngại khó - Nam Tuổi dưới 30 tuổi | DESC: - Chăm sóc khách hàng, tư vấn phát triển thị trường ( nếu có), quản lý đơn hàng thuộc khu vực phụ trách - Giao nhận mẫu và hàng hóa: giao nhận mẫn hoặc hàng hóa thuộc khu vực TPHCM - Các công việc khác liên quan đến chuyên môn nghiệp vụ","DESIRED JOB: Nhân viên lái xe hạng C | SKILLS: - Có bằng lái xe B2 - Nắm rõ các quy định về quy trình vận tải hành khách và hàng hóa, hiểu luật giao thông - Đảm bảo lái xe an toàn trên mọi hành trình - Xử lý tình huống nhanh, linh hoạt - Có sức khỏe tốt đảm bảo phục vụ công việc lái xe hiệu quả | EXP: 5-10 năm",,,
4083,"TITLE: Quản Lý Nhà Hàng (Thu Nhập Lên Đến 25 Triệu) | REQ: - Yêu cầu: Tối thiểu >5 năm kinh nghiệm ở vị trí quản lý khác sạn nhà hàng lớn.- Hiểu biết sâu về ẩm thực.- Tiếng Anh giao tiếp tốt.- Thành thạo vi tính văn phòng- Kỹ năng lập kế hoạch- Kỹ năng lãnh đạo- Kỹ năng tổ chức, quản lý và giám sát công việc.- Kỹ năng phân tích, tổng hợp, báo cáo.- Kỹ năng giao tiếp.- Có khả năng chịu được áp lực cao trong công việc. | DESC: - Quản lý và chịu trách nhiệm hoạt động kinh doanh, vận hành của nhà hàng- Xây dựng các quy trình, quy định, hướng dẫn nghiệp vụ áp dụng cho nhà hàng.- Xây dựng các tiêu chuẩn về chất lượng món ăn, thức uống, phục vụ, vệ sinh…cho nhà hàng.- Quản lý nhân sự, tham gia tuyển dụng và đào tạo nhân viên nhà hàng.- Lên được định biên chi phí cost và kiểm soát doanh thu hàng tháng.- Đảm bảo chất lượng sản phẩm và chất lượng dịch vụ tại nhà hàng.- Chịu trách nhiệm giải quyết tình huống và xử lý kịp thời các phản hồi khiếu nại của khách hàng- Quản lý chặt chẽ số lượng tài sản, công cụ dụng cụ cần thiết cho vận hành nhà hàng- Triển khai, kiểm tra việc sử dụng hệ thống nhận diện thương hiệu trong nhà hàng.- Đại diện cho nhà hàng trong việc giải quyết tất cả mối quan hệ với các cơ quan nhà nước, các tổ chức..liên quan đến nhà hàng.- Báo cáo công việc định kỳ và theo yêu cầu cấp trên.- Các công việc khác theo sự phân công của cấp trên.2. Tiêu chuẩn yêu cầu:","DESIRED JOB: Việc làm online tại nhà | SKILLS: + Kỹ năng làm việc có tổ chức + Hiểu biết về quy trình vận hành kho hàng + Có khả năng đọc đơn hàng, phiếu kiểm hàng, thông tin hàng hóa và tìm kiếm hàng + Sử dụng thành thạo máy tính và một số phần mềm quản lý kho hàng + Có khả năng phối hợp và làm việc nhóm tôt + Có sức khỏe tốt và có thể làm thêm giờ + Có khả năng xử lý các tình huống phát sinh tốt + Kỹ năng giao tiếp bằng lời nói và phi lời nói | EXP: Dưới 1 năm",,,
3520,"TITLE: Trưởng Nhóm Kinh Doanh | REQ: • Tốt nghiệp Cao đẳng/ Đại học. • Có kinh nghiệm quản lý nhóm. • Sử dụng thành thạo máy tính văn phòng. • Có khả năng phân tích, thu thập thông tin, xử lý tình huống, làm báo cáo.. • Có kinh nghiệm ở vị trí tương đương | DESC: • Chịu trách nhiệm thực hiện chỉ tiêu kinh doanh cá nhân và chỉ tiêu kinh doanh nhóm đã được phân bổ theo chiến lược kinh doanh của Công ty.. • Lập và tổ chức thực hiện kế hoạch kinh doanh đảm bảo đạt được chỉ tiêu của Công ty. • Điều hành đội ngũ nhân viên trong nhóm phối hợp với các bộ phận liên quan thực hiện các buổi hội thảo, sự kiện của trung tâm hoặc công ty tổ chức và các buổi học thử cho học sinh.. • Cập nhật doanh số bán hàng trong phần mềm quản lý bán hàng của Công ty. • Lập và nộp báo cáo theo định kỳ quy định của Công ty hoặc khi được yêu cầu","DESIRED JOB: Nhân viên bán hàng - Nhân viên khinh doanh | SKILLS: Biết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sốngTinh thần trách nhiệm trong công việcChịu được áp lực trong công việcHòa đồng, vui vẻ với đồng nghiệp- Cẩn thận trong từng công việc và tổng kết đánh giá lại tình hình thực hiện để rút kinh nghiệm cho những nhiệm vụ sắp tới. - Có khả năng nắm bắt tâm lý đối tác để các cuộc trao đổi thông tin diễn ra thuận lợi. - Lập các báo cáo, thành thạo các kỹ năng sử dụng hàm tính toán trong Excel, làm các slide trình chiếu trên Powerpoint. - Có khả năng thuyết trình lưu loát, tự tin trước đám đông. - Có thể soạn thảo các hợp đồng và viết báo cáo công việc bằng tiếng Anh. - Biết sử dụng nhiều phần mềm tin học văn phòng chuyên nghiệp để quản lý các kế hoạch công việc được thực hiện đúng thời gian, đảm bảo tiến độ. | EXP: Chưa có kinh nghiệm",,,
768,"TITLE: Nhân Viên Quản Lý Đơn Hàng | REQ: 1. Tốt nghiệp Đại học/cao đẳng 2. Có kinh nghiệm 2 - 3 năm tại vị trí tương đương (hàng dệt kim)3. Hiểu biết kỹ lưỡng về phát triển sản phẩm và quy trình tìm nguồn cung ứng4. Có kiến thức về sản phẩm dệt may và kỹ thuật, nguyên phụ liệu.5. Khả năng đánh giá nhà cung cấp và dự báo rủi ro trong hợp tác.6. Có trách nhiệm, thành thạo kỹ năng giao tiếp, tạo dựng từng mối quan hệ và kỹ năng làm việc nhóm.7. Có khả năng làm việc với tất cả các cấp và phải có khả năng thích ứng với các phong cách làm việc khác nhau. | DESC: 1. Xây dựng kế hoạch mua theo mùa và kế hoạch chi tiết theo đơn hàng với nhà máy và nội bộ2. Phát triển mẫu mã sản phẩm3. Đảm bảo đồng bộ sản xuất đúng với kế hoạch của nhà máy4. Kiểm tra và giám sát báo giá, đàm phán giá đảm bảo tối ưu hóa giá vốn5. Trình duyệt đơn hàng/hợp đồng/phụ lục theo đúng quy trình6. Phân công và sắp xếp công việc cho các nhân viên trong team phù hợp với kế hoạch.7. Kiểm soát tiến độ hoạt động mua hàng cung ứng theo kế hoạch chung8. Triển khai theo dõi tiến độ sản xuất thực tế, xuất nguyên phụ liệu cho đơn vị gia công9. Giải quyết các vấn đề phát sinh tại nhà cung cấp về tiến độ giao hàng, quyết toán nguyên phụ liệu, hàng hóa và các khiếu nại nếu có10. Báo cáo tiến độ theo tuần, tháng, mùa của từng mã hàng","DESIRED JOB: Nhân viên lái xe hạng FC | SKILLS: Có khả năng chu toàn công việc, siêng năng, tỉ mỉ Kỹ năng bảo dưỡng, sửa chữa xe tốt Am hiểu các kỹ thuật khó, mang tính chuyên môn cao Có khả năng quản lý công việc, từng nằm trong đội ngũ chuyên viên kỹ thuật về xe tải Có chứng chỉ đảm bảo kỹ thuật sửa chữa, bảo trì các phương tiện (ô tô, xe máy) Thân thiện, hòa đồng, cởi mở trong môi trường làm việc Khả năng công nghệ thông tin, tin học văn phòng ở mức độ trung bình - khá Tốt nghiệp nghiệp vụ kỹ thuật ôtô được cấp bởi Trường trung cấp công nghệ Hà Nội Có điều kiện, khả năng gắn bó lâu dài với công ty, doanh nghiệp | EXP: 5-10 năm",,,
2285,"TITLE: Nhân Viên Sale Admin | REQ: - Có từ 1-2 năm kinh nghiệm ở vị trí tương đương. Cẩn thận, chăm chỉ, nhanh nhẹn, trách nhiệm- Tốt nghiệp Đại học, cao đẳng chuyên ngành Kế toán hoặc các ngành liên quan- Tư duy logic, có kỹ năng xử lý số liệu tốt | DESC: - Thực hiện và hỗ trợ công tác kinh doanh: Tiếp nhận và xử lý đơn hàng từ khách hàng và NVKD. Thông tin đến NVKD, Khách hàng các Chương trình tích lũy doanh số, chương trình đặc biệt, theo dõi và thúc đẩy để chương trình thực hiện hiệu quả. Cập nhật thông tin cho NVKD: thông tin sản phẩm mới, báo giá, chính sách bán hàng, chính sách nhân viên liên quan đến NVKD… Quản lý, lưu trữ và cung cấp cho NVKD các vật dụng phục vụ công việc: báo giá, catalogue, tờ rơi, hình ảnh sản phẩm, thông tin sản phẩm…- Thực hiện tiếp nhận và xử lý khiếu nại của khách hàng. Tiếp nhận mọi thông tin phản hồi từ khách hàng/đại lý qua điện thoại, thực hiện việc check các thông tin, đề xuất phương án xử lý, gửi báo cáo cho GĐKD. Là đầu mối tiếp nhận, đối soát và xử lý giấy tờ, chuyển cấp có thẩm quyền giải quyết khi cần thiết hoặc có yêu cầu.- Thực hiện công tác báo cáo kinh doanh theo yêu cầu: Báo cáo đầy đủ, đúng hạn, kịp thời về tình hình công việc cho quản lý trực tiếp và BLĐ: Doanh số, Số...","DESIRED JOB: Nhân viên lái xe bằng B2 | SKILLS: Khả năng thông thạo đường xá nhanh chóng Chăm chỉ, nhiệt tình, thực hiện công việc với thái độ nghiêm túc, có trách nhiệm, trung thực, minh bạch Nắm rõ các điều luật giao thông cũng như chú trọng tuân thủ luật giao thông Không uống rượu bia, tuyệt đối không sử dụng chất kích thích Có thể vận hành xe trên tuyến đường dài, không kể các khu vực thành phố hay địa bàn các tỉnh lân cận, vùng sâu vùng xa Có kỹ năng quản lý thời gian, quản lý tổ chức công việc tốt, dễ dàng thiết lập các mối quan hệ Tinh thần làm việc hoạt bát, chủ động giải quyết, xử lý tốt các vấn đề bất cập có thể xảy ra. | EXP: 1-3 năm",,,
2694,"TITLE: SUPPORT MERCHANDISER | REQ: 1. Nam Tốt nghiệp Cao Đẳng/ Đại học. 2. Có kinh nghiệm làm việc liên quan mỹ phẩm là một điểm cộng lớn . 3. Nhanh nhẹn,có trách nhiệm với công việc, làm việc có nguyên tắc, tinh thần chủ động làm việc, học hỏi. 4. Ưu tiên ứng viên có kinh nghiệm làm việc liên quan mua bán hàng, logistics. 5. Sử dụng tin học văn phòng cơ bản. 6. Đam mê và muốn gắn bó lâu với nghề. | DESC: + Hỗ trợ quản lý dữ liệu mua hàng. + Quản lý data tồn kho, File nhập xuất hàng hóa. + Kiểm tra, update giá mua hàng, bán hàng + Tìm kiếm nhà cung cấp và sản phẩm liên quan. + Đảm bảo tiến độ thực hiện, khắc phục các sự cố, theo dõi mức độ hiệu quả ,lập kế hoạch hàng tháng và báo cáo cho cấp trên. + Các công việc khác được giao khác.","DESIRED JOB: Nhân viên triển khai phần mềm, Lập trình viên | SKILLS: - Sự hiểu biết và tính ham học hỏi - Giao tiếp, ứng xử với mọi người tốt - Dễ dàng làm quen với môi trường mới - Quản lý thời gian hiệu quả - Khả năng chịu được áp lực công việc - Kỹ năng tự chủ, nghiên cứu học hỏi tốt. - Khả năng giải quyết vấn đề linh hoạt - Kỹ năng thao tác bàn phím tốt - Có tầm nhìn và sự quyết đoán | EXP: Chưa có kinh nghiệm",,,
1377,"TITLE: [QUẬN 9] - TUYỂN NV BÁN HÀNG CA HÀNH CHÍNH | REQ: Nam/nỮ từ 19 - 27 tuổi, Thân thiện, trung thực, nhiệt tình, giao tiếp tốt; Có kỹ năng excel cơ bản; KHÔNG YÊU CẦU KINH NGHIỆM, BẰNG CẤP | DESC: - LÀM VIỆC TẠI: SỐ 215 Lê Văn Viêt, Hiệp Phú, quận 9, TP Hồ Chí Minh - THỜI GIAN: 8:20 - 18:00, nghỉ trưa 1.5 tiếng, tháng có 3 ngày nghỉ Lịch sự, vui vẻ chào đón khách hàng vào thanh toán hóa đơn mua hàng; Lập và xuất hóa đơn bán hàng trên phần mềm kế toán; Nắm bắt và cập nhật nhanh các sản phẩm có trong cửa hàng; Thu tiền bán hàng, dịch vụ; Thực hiện các báo cáo liên quan đến công việc kế toán bán hàng; Bàn giao tiền và tài sản cho nhân viên thu ngân sau ca làm việc của mình; Hỗ các công việc khác theo yêu cầu cửa hàng trưởng.","DESIRED JOB: Nhân viên lái xe hạng C | SKILLS: - Có thể ghi nhớ tên cùng vị trí đường ngay cả khi mới đi qua 1 lần - Là người có tinh thần trách nhiệm cao, biết ưu tiên các đầu việc quan trọng để hoàn thành kịp tiến độ cấp trên yêu cầu - Là người siêng năng, chịu khó | EXP: 5-10 năm",,,
1692,"TITLE: Trade Marketing (Nam, 12 - 18 Triệu) | REQ: - Tốt nghiệp tối thiểu Cao đẳng chuyên nghành Marketing; - Quản trị Kinh doanh hoăc các chuyên nghành liên quan. - Từ 1-3 năm kinh nghiệm tại vị trí ứng tuyển. - Ưu tiên ứng viên có kinh nghiệm làm việc tại các chuỗi kinh doanh bán lẻ; tài chính;.... - Kỹ năng giao tiếp, xử lý tình huống và tương tác tốt. - Trung thực, tận tâm, biết lắng nghe, sẻ chia cùng khách hàng và đồng nghiệp. | DESC: - Lập kế hoạch Trade marketing theo năm/quý/tháng và cho từng chiến dịch: kế hoạch khuyến mãi, hỗ trợ điểm bán,…- Khảo sát khách hàng, đối thủ cạnh tranh thuộc phạm vị phụ trách. - Triển khai các hoạt động khuyến mãi & Chủ động theo dõi tình hình kinh doanh tại các phòng giao dịch (PGD) thuôc phạm vi phụ trách; báo cáo nhanh các trường hợp: đối thủ cạnh tranh có chương trình mới, doanh số PGD tăng / giảm bất thường,... - Phân tích đánh giá hiệu quả bán hàng, hiệu quả truyền thông của các chương trình truyền thông/khuyến mãi trong năm- Quản lý các công cụ để thực hiện triển khai theo kế hoạch- Đưa ra các đề xuất cho các chương trình xây dựng thương hiệu, marketing và hệ thống bán hàng- Quản lý và kiểm soát việc vận hành các hoạt động quảng cáo, truyền thông, in ấn, thiết kế theo đúng nhận diện thương hiệu, đảm bảo tính thống nhất thương hiệu đã được thông qua- Đề xuất, lập kế hoạch, quản lý và triển khai báo cáo, đánh giá hiệu quả sử dụng các vật dụng chăm sóc khách hàng, POSM định kỳ: poster, standee, banner,…- Phối hợp và tổ chức nghiên cứu thị trường, đối thủ cạnh tranh: chính sách giá, chương trình bán hàng,… tại các kênh, các hoạt động xúc tiến bán hàng,… phục vụ cho việc xây dựng kế hoạch, chiến lược Trade marketing- Phối hợp với các PGD thuộc hệ thống Công ty và Team Marketing triển khai Roadshow/Event","DESIRED JOB: Nhân viên lái xe bằng C | SKILLS: - Tôi tự tin rằng mình có khả năng ghi nhớ tốt đối với những quãng đường từng đi qua, bên cạnh đó nếu có yêu cầu thì cũng sẽ tìm hiểu để đáp ứng nhiệm vụ được phân công trên những tuyến đường mới - Có khả năng quan sát, điều khiển phương tiện giao thông an toàn khi làm nhiệm vụ | EXP: Trên 10 năm",,,
